circuit_depth,num_gates,num_qubits,entanglement,circuit_type,noise_level,gate_density,two_qubit_ratio,strategy,none_accuracy,zne_accuracy,mem_accuracy,cdr_accuracy,best_accuracy
8,14,3,CX,vqe,medium,0.5833333333333334,0.2857142857142857,zne,0.35505472477312316,0.45505472477312314,0.4350547247731232,0.41934043905883744,0.45505472477312314
26,107,8,CX,vqe,light,0.5144230769230769,0.3925233644859813,mem,0.3,0.4,0.43,0.3771028037383177,0.43
16,52,6,CX,vqe,heavy,0.5416666666666666,0.28846153846153844,mem,0.3,0.4,0.41,0.36461538461538456,0.41
14,40,6,CX,vqe,heavy,0.47619047619047616,0.375,mem,0.3,0.4,0.41,0.375,0.41
15,46,6,CX,vqe,heavy,0.5111111111111111,0.32608695652173914,mem,0.3,0.4,0.41,0.36913043478260865,0.41
20,74,7,CX,vqe,light,0.5285714285714286,0.32432432432432434,mem,0.3,0.4,0.42,0.3689189189189189,0.42
25,75,5,CX,vqe,medium,0.6,0.32,zne,0.3,0.4,0.4,0.36839999999999995,0.4
19,67,7,CX,vqe,light,0.5037593984962406,0.3582089552238806,mem,0.3,0.4,0.42,0.37298507462686564,0.42
20,62,6,CX,vqe,light,0.5166666666666667,0.4032258064516129,mem,0.3,0.4,0.41,0.3783870967741935,0.41
13,21,3,CX,vqe,light,0.5384615384615384,0.38095238095238093,zne,0.33311149426908504,0.433111494269085,0.41311149426908506,0.4088257799833708,0.433111494269085
17,61,7,CX,vqe,light,0.5126050420168067,0.29508196721311475,mem,0.3,0.4,0.42,0.36540983606557376,0.42
15,23,2,CX,vqe,light,0.7666666666666667,0.2608695652173913,zne,0.3,0.4,0.37,0.36130434782608695,0.4
18,70,8,CX,vqe,medium,0.4861111111111111,0.3,mem,0.3,0.4,0.43,0.366,0.43
20,38,3,CX,vqe,heavy,0.6333333333333333,0.2631578947368421,zne,0.3,0.4,0.38,0.36157894736842106,0.4
15,27,3,CX,vqe,light,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
24,94,7,CX,vqe,light,0.5595238095238095,0.3191489361702128,mem,0.3,0.4,0.42,0.36829787234042555,0.42
12,31,8,CX,vqe,medium,0.3229166666666667,0.45161290322580644,mem,0.3,0.4,0.43,0.38419354838709674,0.43
24,100,8,CX,vqe,medium,0.5208333333333334,0.35,mem,0.3,0.4,0.43,0.372,0.43
17,27,2,CX,vqe,light,0.7941176470588235,0.2222222222222222,zne,0.3161959636046464,0.4161959636046464,0.3861959636046464,0.37286263027131306,0.4161959636046464
15,23,2,CX,vqe,heavy,0.7666666666666667,0.2608695652173913,zne,0.3,0.4,0.37,0.36130434782608695,0.4
17,41,4,CX,vqe,medium,0.6029411764705882,0.2926829268292683,zne,0.3,0.4,0.39,0.3651219512195122,0.4
22,40,3,CX,vqe,light,0.6060606060606061,0.3,zne,0.3,0.4,0.38,0.366,0.4
20,69,6,CX,vqe,medium,0.575,0.2898550724637681,mem,0.3,0.4,0.41,0.36478260869565216,0.41
10,23,4,CX,vqe,heavy,0.575,0.2608695652173913,zne,0.3,0.4,0.39,0.36130434782608695,0.4
8,12,2,CX,vqe,light,0.75,0.25,zne,0.6094492154264044,0.7094492154264044,0.6794492154264045,0.6694492154264045,0.7094492154264044
12,22,3,CX,vqe,heavy,0.6111111111111112,0.2727272727272727,zne,0.3,0.4,0.38,0.3627272727272727,0.4
14,24,3,CX,vqe,heavy,0.5714285714285714,0.3333333333333333,zne,0.3,0.4,0.38,0.37,0.4
26,107,8,CX,vqe,heavy,0.5144230769230769,0.3925233644859813,mem,0.3,0.4,0.43,0.3771028037383177,0.43
20,56,5,CX,vqe,heavy,0.56,0.35714285714285715,zne,0.3,0.4,0.4,0.37285714285714283,0.4
27,85,5,CX,vqe,medium,0.6296296296296297,0.2823529411764706,zne,0.3,0.4,0.4,0.36388235294117643,0.4
9,17,3,CX,vqe,light,0.6296296296296297,0.23529411764705882,zne,0.3,0.4,0.38,0.35823529411764704,0.4
27,107,7,CX,vqe,medium,0.5661375661375662,0.3364485981308411,mem,0.3,0.4,0.42,0.37037383177570093,0.42
17,51,6,CX,vqe,heavy,0.5,0.39215686274509803,mem,0.3,0.4,0.41,0.3770588235294118,0.41
16,54,8,CX,vqe,light,0.421875,0.3888888888888889,mem,0.3,0.4,0.43,0.37666666666666665,0.43
25,85,6,CX,vqe,medium,0.5666666666666667,0.35294117647058826,mem,0.3,0.4,0.41,0.37235294117647055,0.41
7,11,2,CX,vqe,medium,0.7857142857142857,0.18181818181818182,zne,0.3,0.4,0.37,0.3518181818181818,0.4
16,54,8,CX,vqe,heavy,0.421875,0.3888888888888889,mem,0.3,0.4,0.43,0.37666666666666665,0.43
16,37,4,CX,vqe,medium,0.578125,0.32432432432432434,zne,0.3,0.4,0.39,0.3689189189189189,0.4
23,92,8,CX,vqe,light,0.5,0.3804347826086957,mem,0.3,0.4,0.43,0.37565217391304345,0.43
7,11,3,CX,vqe,medium,0.5238095238095238,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
19,44,4,CX,vqe,light,0.5789473684210527,0.3409090909090909,zne,0.3,0.4,0.39,0.37090909090909085,0.4
16,37,4,CX,vqe,medium,0.578125,0.32432432432432434,zne,0.3,0.4,0.39,0.3689189189189189,0.4
21,52,4,CX,vqe,light,0.6190476190476191,0.28846153846153844,zne,0.3,0.4,0.39,0.36461538461538456,0.4
19,67,7,CX,vqe,medium,0.5037593984962406,0.3582089552238806,mem,0.3,0.4,0.42,0.37298507462686564,0.42
28,123,8,CX,vqe,light,0.5491071428571429,0.34146341463414637,mem,0.3,0.4,0.43,0.37097560975609756,0.43
14,34,4,CX,vqe,heavy,0.6071428571428571,0.2647058823529412,zne,0.3,0.4,0.39,0.36176470588235293,0.4
17,61,7,CX,vqe,light,0.5126050420168067,0.29508196721311475,mem,0.3,0.4,0.42,0.36540983606557376,0.42
11,17,2,CX,vqe,heavy,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
22,93,8,CX,vqe,light,0.5284090909090909,0.3010752688172043,mem,0.3,0.4,0.43,0.3661290322580645,0.43
23,55,4,CX,vqe,heavy,0.5978260869565217,0.32727272727272727,zne,0.3,0.4,0.39,0.36927272727272725,0.4
10,15,2,CX,vqe,medium,0.75,0.26666666666666666,zne,0.3,0.4,0.37,0.362,0.4
10,23,4,CX,vqe,medium,0.575,0.2608695652173913,zne,0.3,0.4,0.39,0.36130434782608695,0.4
21,61,5,CX,vqe,heavy,0.580952380952381,0.32786885245901637,zne,0.3,0.4,0.4,0.36934426229508194,0.4
18,52,5,CX,vqe,light,0.5777777777777777,0.3076923076923077,zne,0.3,0.4,0.4,0.3669230769230769,0.4
15,27,3,CX,vqe,heavy,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
18,32,3,CX,vqe,light,0.5925925925925926,0.3125,zne,0.3,0.4,0.38,0.3675,0.4
6,9,2,CX,vqe,light,0.75,0.2222222222222222,zne,0.3,0.4,0.37,0.35666666666666663,0.4
17,29,3,CX,vqe,medium,0.5686274509803921,0.3448275862068966,zne,0.3,0.4,0.38,0.3713793103448276,0.4
21,81,7,CX,vqe,light,0.5510204081632653,0.2962962962962963,mem,0.3,0.4,0.42,0.3655555555555555,0.42
9,14,2,CX,vqe,light,0.7777777777777778,0.21428571428571427,zne,0.3,0.4,0.37,0.3557142857142857,0.4
14,40,7,CX,vqe,light,0.40816326530612246,0.45,mem,0.3,0.4,0.42,0.384,0.42
16,25,2,CX,vqe,medium,0.78125,0.24,zne,0.3,0.4,0.37,0.3588,0.4
24,70,5,CX,vqe,medium,0.5833333333333334,0.34285714285714286,zne,0.3,0.4,0.4,0.3711428571428571,0.4
24,100,8,CX,vqe,medium,0.5208333333333334,0.35,mem,0.3,0.4,0.43,0.372,0.43
11,17,2,CX,vqe,medium,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
9,19,4,CX,vqe,medium,0.5277777777777778,0.3157894736842105,zne,0.33228065628299586,0.43228065628299583,0.4222806562829959,0.4001753931251011,0.43228065628299583
26,100,7,CX,vqe,light,0.5494505494505495,0.36,mem,0.3,0.4,0.42,0.3732,0.42
15,47,7,CX,vqe,heavy,0.44761904761904764,0.3829787234042553,mem,0.3,0.4,0.42,0.3759574468085106,0.42
12,26,4,CX,vqe,medium,0.5416666666666666,0.34615384615384615,zne,0.3,0.4,0.39,0.37153846153846154,0.4
24,46,3,CX,vqe,medium,0.6388888888888888,0.2608695652173913,zne,0.3,0.4,0.38,0.36130434782608695,0.4
17,27,2,CX,vqe,heavy,0.7941176470588235,0.2222222222222222,zne,0.3,0.4,0.37,0.35666666666666663,0.4
19,44,4,CX,vqe,heavy,0.5789473684210527,0.3409090909090909,zne,0.3,0.4,0.39,0.37090909090909085,0.4
12,19,2,CX,vqe,heavy,0.7916666666666666,0.21052631578947367,zne,0.3,0.4,0.37,0.35526315789473684,0.4
15,46,8,CX,vqe,heavy,0.38333333333333336,0.45652173913043476,mem,0.3,0.4,0.43,0.3847826086956522,0.43
9,19,4,CX,vqe,heavy,0.5277777777777778,0.3157894736842105,zne,0.3873098902213339,0.48730989022133386,0.4773098902213339,0.4552046270634391,0.48730989022133386
22,66,5,CX,vqe,light,0.6,0.30303030303030304,zne,0.3,0.4,0.4,0.36636363636363634,0.4
25,108,8,CX,vqe,medium,0.54,0.32407407407407407,mem,0.3,0.4,0.43,0.3688888888888889,0.43
19,69,8,CX,vqe,light,0.45394736842105265,0.4057971014492754,mem,0.3,0.4,0.43,0.37869565217391304,0.43
13,30,4,CX,vqe,heavy,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
23,65,5,CX,vqe,light,0.5652173913043478,0.36923076923076925,zne,0.3,0.4,0.4,0.3743076923076923,0.4
14,40,7,CX,vqe,medium,0.40816326530612246,0.45,mem,0.3,0.4,0.42,0.384,0.42
23,87,7,CX,vqe,medium,0.5403726708074534,0.3448275862068966,mem,0.3,0.4,0.42,0.3713793103448276,0.42
12,28,5,CX,vqe,medium,0.4666666666666667,0.42857142857142855,zne,0.3,0.4,0.4,0.3814285714285714,0.4
11,19,3,CX,vqe,heavy,0.5757575757575758,0.3157894736842105,zne,0.3,0.4,0.38,0.3678947368421053,0.4
28,123,8,CX,vqe,light,0.5491071428571429,0.34146341463414637,mem,0.3,0.4,0.43,0.37097560975609756,0.43
22,84,8,CX,vqe,heavy,0.4772727272727273,0.4166666666666667,mem,0.3,0.4,0.43,0.38,0.43
13,30,4,CX,vqe,heavy,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
25,108,8,CX,vqe,medium,0.54,0.32407407407407407,mem,0.3,0.4,0.43,0.3688888888888889,0.43
7,11,2,CX,vqe,heavy,0.7857142857142857,0.18181818181818182,zne,0.3,0.4,0.37,0.3518181818181818,0.4
11,22,4,CX,vqe,light,0.5,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
11,29,6,CX,vqe,light,0.4393939393939394,0.3448275862068966,mem,0.3,0.4,0.41,0.3713793103448276,0.41
25,75,5,CX,vqe,heavy,0.6,0.32,zne,0.3,0.4,0.4,0.36839999999999995,0.4
18,60,7,CX,vqe,heavy,0.47619047619047616,0.4,mem,0.3,0.4,0.42,0.378,0.42
18,60,7,CX,vqe,medium,0.47619047619047616,0.4,mem,0.3,0.4,0.42,0.378,0.42
26,107,8,CX,vqe,heavy,0.5144230769230769,0.3925233644859813,mem,0.3,0.4,0.43,0.3771028037383177,0.43
10,23,4,CX,vqe,light,0.575,0.2608695652173913,zne,0.3,0.4,0.39,0.36130434782608695,0.4
15,43,5,CX,vqe,heavy,0.5733333333333334,0.27906976744186046,zne,0.3,0.4,0.4,0.3634883720930232,0.4
16,25,2,CX,vqe,light,0.78125,0.24,zne,0.3,0.4,0.37,0.3588,0.4
23,65,5,CX,vqe,light,0.5652173913043478,0.36923076923076925,zne,0.3,0.4,0.4,0.3743076923076923,0.4
25,108,8,CX,vqe,heavy,0.54,0.32407407407407407,mem,0.3,0.4,0.43,0.3688888888888889,0.43
17,47,5,CX,vqe,light,0.5529411764705883,0.3404255319148936,zne,0.3,0.4,0.4,0.3708510638297872,0.4
12,22,3,CX,vqe,light,0.6111111111111112,0.2727272727272727,zne,0.3,0.4,0.38,0.3627272727272727,0.4
21,37,3,CX,vqe,medium,0.5873015873015873,0.32432432432432434,zne,0.3,0.4,0.38,0.3689189189189189,0.4
16,37,4,CX,vqe,heavy,0.578125,0.32432432432432434,zne,0.3,0.4,0.39,0.3689189189189189,0.4
17,47,5,CX,vqe,medium,0.5529411764705883,0.3404255319148936,zne,0.3,0.4,0.4,0.3708510638297872,0.4
25,63,4,CX,vqe,light,0.63,0.2857142857142857,zne,0.3,0.4,0.39,0.36428571428571427,0.4
12,34,7,CX,vqe,medium,0.40476190476190477,0.35294117647058826,mem,0.3,0.4,0.42,0.37235294117647055,0.42
21,68,6,CX,vqe,light,0.5396825396825397,0.36764705882352944,mem,0.3,0.4,0.41,0.37411764705882355,0.41
18,32,3,CX,vqe,heavy,0.5925925925925926,0.3125,zne,0.3,0.4,0.38,0.3675,0.4
15,43,5,CX,vqe,light,0.5733333333333334,0.27906976744186046,zne,0.32604766669753205,0.426047666697532,0.426047666697532,0.3895360387905553,0.426047666697532
22,66,5,CX,vqe,heavy,0.6,0.30303030303030304,zne,0.3,0.4,0.4,0.36636363636363634,0.4
22,93,8,CX,vqe,light,0.5284090909090909,0.3010752688172043,mem,0.3,0.4,0.43,0.3661290322580645,0.43
20,69,6,CX,vqe,light,0.575,0.2898550724637681,mem,0.3,0.4,0.41,0.36478260869565216,0.41
21,52,4,CX,vqe,medium,0.6190476190476191,0.28846153846153844,zne,0.3,0.4,0.39,0.36461538461538456,0.4
15,46,8,CX,vqe,heavy,0.38333333333333336,0.45652173913043476,mem,0.3,0.4,0.43,0.3847826086956522,0.43
24,79,6,CX,vqe,medium,0.5486111111111112,0.379746835443038,mem,0.3,0.4,0.41,0.37556962025316454,0.41
20,48,4,CX,vqe,light,0.6,0.3125,zne,0.3,0.4,0.39,0.3675,0.4
17,51,6,CX,vqe,light,0.5,0.39215686274509803,mem,0.3,0.4,0.41,0.3770588235294118,0.41
16,52,6,CX,vqe,medium,0.5416666666666666,0.28846153846153844,mem,0.3,0.4,0.41,0.36461538461538456,0.41
9,19,4,CX,vqe,medium,0.5277777777777778,0.3157894736842105,zne,0.3,0.4,0.39,0.3678947368421053,0.4
19,63,6,CX,vqe,heavy,0.5526315789473685,0.31746031746031744,mem,0.3,0.4,0.41,0.3680952380952381,0.41
17,47,5,CX,vqe,heavy,0.5529411764705883,0.3404255319148936,zne,0.3,0.4,0.4,0.3708510638297872,0.4
12,34,7,CX,vqe,heavy,0.40476190476190477,0.35294117647058826,mem,0.3,0.4,0.42,0.37235294117647055,0.42
19,63,6,CX,vqe,heavy,0.5526315789473685,0.31746031746031744,mem,0.3,0.4,0.41,0.3680952380952381,0.41
6,9,2,CX,vqe,light,0.75,0.2222222222222222,zne,0.41722719565808875,0.5172271956580887,0.48722719565808875,0.4738938623247554,0.5172271956580887
7,11,3,CX,vqe,heavy,0.5238095238095238,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
19,44,4,CX,vqe,heavy,0.5789473684210527,0.3409090909090909,zne,0.3,0.4,0.39,0.37090909090909085,0.4
18,60,7,CX,vqe,heavy,0.47619047619047616,0.4,mem,0.3,0.4,0.42,0.378,0.42
7,11,2,CX,vqe,light,0.7857142857142857,0.18181818181818182,zne,0.6484110750833034,0.7484110750833034,0.7184110750833035,0.7002292569014852,0.7484110750833034
19,63,6,CX,vqe,medium,0.5526315789473685,0.31746031746031744,mem,0.3,0.4,0.41,0.3680952380952381,0.41
14,29,4,CX,vqe,heavy,0.5178571428571429,0.41379310344827586,zne,0.3,0.4,0.39,0.3796551724137931,0.4
16,54,7,CX,vqe,light,0.48214285714285715,0.3333333333333333,mem,0.3,0.4,0.42,0.37,0.42
14,22,2,CX,vqe,light,0.7857142857142857,0.22727272727272727,zne,0.3,0.4,0.37,0.35727272727272724,0.4
9,13,2,CX,vqe,light,0.7222222222222222,0.3076923076923077,zne,0.4940587692759483,0.5940587692759483,0.5640587692759482,0.5609818461990252,0.5940587692759483
15,27,3,CX,vqe,light,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
16,30,3,CX,vqe,light,0.625,0.26666666666666666,zne,0.3,0.4,0.38,0.362,0.4
16,42,5,CX,vqe,heavy,0.525,0.38095238095238093,zne,0.3,0.4,0.4,0.37571428571428567,0.4
17,47,5,CX,vqe,medium,0.5529411764705883,0.3404255319148936,zne,0.3,0.4,0.4,0.3708510638297872,0.4
8,15,4,CX,vqe,light,0.46875,0.4,zne,0.3,0.4,0.39,0.378,0.4
12,26,4,CX,vqe,medium,0.5416666666666666,0.34615384615384615,zne,0.3,0.4,0.39,0.37153846153846154,0.4
23,43,3,CX,vqe,medium,0.6231884057971014,0.27906976744186046,zne,0.3,0.4,0.38,0.3634883720930232,0.4
26,107,8,CX,vqe,medium,0.5144230769230769,0.3925233644859813,mem,0.3,0.4,0.43,0.3771028037383177,0.43
6,9,2,CX,vqe,heavy,0.75,0.2222222222222222,zne,0.3,0.4,0.37,0.35666666666666663,0.4
14,47,8,CX,vqe,light,0.41964285714285715,0.2978723404255319,mem,0.3,0.4,0.43,0.3657446808510638,0.43
20,62,6,CX,vqe,medium,0.5166666666666667,0.4032258064516129,mem,0.3,0.4,0.41,0.3783870967741935,0.41
11,17,2,CX,vqe,light,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
22,80,7,CX,vqe,medium,0.5194805194805194,0.375,mem,0.3,0.4,0.42,0.375,0.42
12,26,4,CX,vqe,medium,0.5416666666666666,0.34615384615384615,zne,0.31447300096172137,0.41447300096172135,0.4044730009617214,0.3860114625001829,0.41447300096172135
22,51,4,CX,vqe,light,0.5795454545454546,0.35294117647058826,zne,0.3,0.4,0.39,0.37235294117647055,0.4
11,17,2,CX,vqe,light,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
23,43,3,CX,vqe,heavy,0.6231884057971014,0.27906976744186046,zne,0.3,0.4,0.38,0.3634883720930232,0.4
15,27,3,CX,vqe,light,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
28,123,8,CX,vqe,heavy,0.5491071428571429,0.34146341463414637,mem,0.3,0.4,0.43,0.37097560975609756,0.43
18,40,4,CX,vqe,medium,0.5555555555555556,0.375,zne,0.3,0.4,0.39,0.375,0.4
23,92,8,CX,vqe,heavy,0.5,0.3804347826086957,mem,0.3,0.4,0.43,0.37565217391304345,0.43
23,92,8,CX,vqe,medium,0.5,0.3804347826086957,mem,0.3,0.4,0.43,0.37565217391304345,0.43
16,54,8,CX,vqe,light,0.421875,0.3888888888888889,mem,0.3,0.4,0.43,0.37666666666666665,0.43
20,69,6,CX,vqe,heavy,0.575,0.2898550724637681,mem,0.3,0.4,0.41,0.36478260869565216,0.41
11,29,5,CX,vqe,heavy,0.5272727272727272,0.27586206896551724,zne,0.3,0.4,0.4,0.36310344827586205,0.4
22,74,6,CX,vqe,medium,0.5606060606060606,0.33783783783783783,mem,0.3,0.4,0.41,0.37054054054054053,0.41
11,27,7,CX,vqe,heavy,0.35064935064935066,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
13,30,4,CX,vqe,medium,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
10,23,6,CX,vqe,light,0.38333333333333336,0.43478260869565216,mem,0.33010716710252597,0.43010716710252594,0.44010716710252595,0.41228108014600423,0.44010716710252595
19,69,8,CX,vqe,light,0.45394736842105265,0.4057971014492754,mem,0.3,0.4,0.43,0.37869565217391304,0.43
20,77,8,CX,vqe,medium,0.48125,0.36363636363636365,mem,0.3,0.4,0.43,0.37363636363636366,0.43
18,60,7,CX,vqe,light,0.47619047619047616,0.4,mem,0.3,0.4,0.42,0.378,0.42
22,80,7,CX,vqe,light,0.5194805194805194,0.375,mem,0.3,0.4,0.42,0.375,0.42
17,61,7,CX,vqe,heavy,0.5126050420168067,0.29508196721311475,mem,0.3,0.4,0.42,0.36540983606557376,0.42
19,69,8,CX,vqe,heavy,0.45394736842105265,0.4057971014492754,mem,0.3,0.4,0.43,0.37869565217391304,0.43
24,70,5,CX,vqe,medium,0.5833333333333334,0.34285714285714286,zne,0.3,0.4,0.4,0.3711428571428571,0.4
24,70,5,CX,vqe,medium,0.5833333333333334,0.34285714285714286,zne,0.3,0.4,0.4,0.3711428571428571,0.4
22,40,3,CX,vqe,heavy,0.6060606060606061,0.3,zne,0.3,0.4,0.38,0.366,0.4
19,51,5,CX,vqe,medium,0.5368421052631579,0.39215686274509803,zne,0.3,0.4,0.4,0.3770588235294118,0.4
19,44,4,CX,vqe,light,0.5789473684210527,0.3409090909090909,zne,0.3,0.4,0.39,0.37090909090909085,0.4
15,33,4,CX,vqe,heavy,0.55,0.36363636363636365,zne,0.3,0.4,0.39,0.37363636363636366,0.4
11,19,3,CX,vqe,light,0.5757575757575758,0.3157894736842105,zne,0.3,0.4,0.38,0.3678947368421053,0.4
18,29,2,CX,vqe,heavy,0.8055555555555556,0.20689655172413793,zne,0.3,0.4,0.37,0.35482758620689653,0.4
12,34,7,CX,vqe,medium,0.40476190476190477,0.35294117647058826,mem,0.3,0.4,0.42,0.37235294117647055,0.42
28,123,8,CX,vqe,medium,0.5491071428571429,0.34146341463414637,mem,0.3,0.4,0.43,0.37097560975609756,0.43
16,30,3,CX,vqe,medium,0.625,0.26666666666666666,zne,0.3,0.4,0.38,0.362,0.4
17,47,5,CX,vqe,light,0.5529411764705883,0.3404255319148936,zne,0.3,0.4,0.4,0.3708510638297872,0.4
19,67,7,CX,vqe,heavy,0.5037593984962406,0.3582089552238806,mem,0.3,0.4,0.42,0.37298507462686564,0.42
10,24,5,CX,vqe,light,0.48,0.3333333333333333,zne,0.39288317490899094,0.4928831749089909,0.4928831749089909,0.46288317490899095,0.4928831749089909
12,22,3,CX,vqe,medium,0.6111111111111112,0.2727272727272727,zne,0.3,0.4,0.38,0.3627272727272727,0.4
12,22,3,CX,vqe,light,0.6111111111111112,0.2727272727272727,zne,0.3,0.4,0.38,0.3627272727272727,0.4
26,80,5,CX,vqe,medium,0.6153846153846154,0.3,zne,0.3,0.4,0.4,0.366,0.4
14,40,7,CX,vqe,medium,0.40816326530612246,0.45,mem,0.3258479947312105,0.4258479947312105,0.4458479947312105,0.4098479947312105,0.4458479947312105
27,115,8,CX,vqe,medium,0.5324074074074074,0.3652173913043478,mem,0.3,0.4,0.43,0.37382608695652175,0.43
29,131,8,CX,vqe,heavy,0.5646551724137931,0.32061068702290074,mem,0.3,0.4,0.43,0.3684732824427481,0.43
13,39,8,CX,vqe,light,0.375,0.358974358974359,mem,0.3,0.4,0.43,0.3730769230769231,0.43
20,77,8,CX,vqe,heavy,0.48125,0.36363636363636365,mem,0.3,0.4,0.43,0.37363636363636366,0.43
23,87,7,CX,vqe,medium,0.5403726708074534,0.3448275862068966,mem,0.3,0.4,0.42,0.3713793103448276,0.42
10,24,5,CX,vqe,light,0.48,0.3333333333333333,zne,0.5124310219962915,0.6124310219962915,0.6124310219962915,0.5824310219962915,0.6124310219962915
16,54,8,CX,vqe,medium,0.421875,0.3888888888888889,mem,0.3,0.4,0.43,0.37666666666666665,0.43
15,23,2,CX,vqe,light,0.7666666666666667,0.2608695652173913,zne,0.3,0.4,0.37,0.36130434782608695,0.4
15,47,7,CX,vqe,light,0.44761904761904764,0.3829787234042553,mem,0.3,0.4,0.42,0.3759574468085106,0.42
22,40,3,CX,vqe,heavy,0.6060606060606061,0.3,zne,0.3,0.4,0.38,0.366,0.4
23,92,8,CX,vqe,light,0.5,0.3804347826086957,mem,0.3,0.4,0.43,0.37565217391304345,0.43
17,61,7,CX,vqe,light,0.5126050420168067,0.29508196721311475,mem,0.3,0.4,0.42,0.36540983606557376,0.42
11,16,2,CX,vqe,light,0.7272727272727273,0.3125,zne,0.352124243239051,0.452124243239051,0.422124243239051,0.419624243239051,0.452124243239051
8,14,3,CX,vqe,medium,0.5833333333333334,0.2857142857142857,zne,0.3,0.4,0.38,0.36428571428571427,0.4
18,32,3,CX,vqe,light,0.5925925925925926,0.3125,zne,0.3,0.4,0.38,0.3675,0.4
17,27,2,CX,vqe,heavy,0.7941176470588235,0.2222222222222222,zne,0.3,0.4,0.37,0.35666666666666663,0.4
9,14,2,CX,vqe,medium,0.7777777777777778,0.21428571428571427,zne,0.36133873964020957,0.46133873964020955,0.4313387396402096,0.4170530253544953,0.46133873964020955
15,27,3,CX,vqe,medium,0.6,0.2962962962962963,zne,0.3,0.4,0.38,0.3655555555555555,0.4
13,20,2,CX,vqe,light,0.7692307692307693,0.25,zne,0.3,0.4,0.37,0.36,0.4
28,114,7,CX,vqe,heavy,0.5816326530612245,0.3157894736842105,mem,0.3,0.4,0.42,0.3678947368421053,0.42
24,79,6,CX,vqe,heavy,0.5486111111111112,0.379746835443038,mem,0.3,0.4,0.41,0.37556962025316454,0.41
15,46,6,CX,vqe,light,0.5111111111111111,0.32608695652173914,mem,0.3,0.4,0.41,0.36913043478260865,0.41
13,30,4,CX,vqe,heavy,0.5769230769230769,0.3,zne,0.3,0.4,0.39,0.366,0.4
10,23,6,CX,vqe,medium,0.38333333333333336,0.43478260869565216,mem,0.3,0.4,0.41,0.38217391304347825,0.41
22,84,8,CX,vqe,heavy,0.4772727272727273,0.4166666666666667,mem,0.3,0.4,0.43,0.38,0.43
16,37,4,CX,vqe,heavy,0.578125,0.32432432432432434,zne,0.3,0.4,0.39,0.3689189189189189,0.4
11,27,7,CX,vqe,heavy,0.35064935064935066,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
23,65,5,CX,vqe,heavy,0.5652173913043478,0.36923076923076925,zne,0.3,0.4,0.4,0.3743076923076923,0.4
12,34,7,CX,vqe,light,0.40476190476190477,0.35294117647058826,mem,0.3,0.4,0.42,0.37235294117647055,0.42
14,47,8,CX,vqe,heavy,0.41964285714285715,0.2978723404255319,mem,0.3,0.4,0.43,0.3657446808510638,0.43
24,59,4,CX,vqe,light,0.6145833333333334,0.3050847457627119,zne,0.3,0.4,0.39,0.3666101694915254,0.4
21,73,7,CX,vqe,medium,0.4965986394557823,0.410958904109589,mem,0.3,0.4,0.42,0.37931506849315066,0.42
11,17,2,CX,vqe,heavy,0.7727272727272727,0.23529411764705882,zne,0.3,0.4,0.37,0.35823529411764704,0.4
14,38,5,CX,vqe,medium,0.5428571428571428,0.3157894736842105,zne,0.3,0.4,0.4,0.3678947368421053,0.4
15,47,7,CX,vqe,heavy,0.44761904761904764,0.3829787234042553,mem,0.3,0.4,0.42,0.3759574468085106,0.42
12,19,2,CX,vqe,light,0.7916666666666666,0.21052631578947367,zne,0.3090927868883089,0.40909278688830886,0.3790927868883089,0.3643559447830457,0.40909278688830886
23,92,8,CX,vqe,medium,0.5,0.3804347826086957,mem,0.3,0.4,0.43,0.37565217391304345,0.43
23,55,4,CX,vqe,heavy,0.5978260869565217,0.32727272727272727,zne,0.3,0.4,0.39,0.36927272727272725,0.4
23,87,7,CX,vqe,heavy,0.5403726708074534,0.3448275862068966,mem,0.3,0.4,0.42,0.3713793103448276,0.42
27,115,8,CX,vqe,heavy,0.5324074074074074,0.3652173913043478,mem,0.3,0.4,0.43,0.37382608695652175,0.43
16,42,5,CX,vqe,light,0.525,0.38095238095238093,zne,0.42276395245993525,0.5227639524599352,0.5227639524599352,0.498478238174221,0.5227639524599352
